geo_aggregation_level,from,to,weight
1,238910,624310,0.286043298019346
1,238990,624310,0.2839248434238
1,311119,624310,0.275160599571735
1,311811,624310,0.26338329764454
1,312120,624310,0.273019271948608
1,321113,624310,0.329764453961456
1,321920,624310,0.30406852248394
1,321999,624310,0.316916488222698
1,323111,624310,0.251605995717345
1,323113,624310,0.290149892933619
1,326199,624310,0.296573875802998
1,327320,624310,0.329716193656094
1,332312,624310,0.251605995717345
1,332322,624310,0.243040685224839
1,332710,624310,0.388726919339164
1,332999,624310,0.247323340471092
1,337110,624310,0.278372591006424
1,423110,624310,0.253747323340471
1,423810,624310,0.252676659528908
1,423820,624310,0.314788732394366
1,423930,624310,0.332735426008969
1,424450,624310,0.279443254817987
1,424490,624310,0.256959314775161
1,424510,624310,0.314606741573034
1,424710,624310,0.301587301587302
1,424720,624310,0.313765182186235
1,424810,624310,0.265524625267666
1,424910,624310,0.312337662337662
1,441110,624310,0.393866020984665
1,441120,624310,0.320380650277558
1,441210,624310,0.320128479657388
1,441222,624310,0.278372591006424
1,441227,624310,0.374788494077834
1,441330,624310,0.320662768031189
1,441340,624310,0.328505595786702
1,444110,624310,0.372021521906226
1,444120,624310,0.342612419700214
1,444140,624310,0.331425598335068
1,444180,624310,0.316639741518578
1,444230,624310,0.375478927203065
1,444240,624310,0.320643431635389
1,445110,624310,0.281664656212304
1,445131,624310,0.317600786627335
1,445132,624310,0.241970021413276
1,445240,624310,0.33094262295082
1,445298,624310,0.326552462526767
1,445320,624310,0.329341317365269
1,449110,624310,0.349504950495049
1,449121,624310,0.384368308351178
1,455110,624310,0.252676659528908
1,455211,624310,0.392717815344603
1,455219,624310,0.298360655737705
1,456110,624310,0.293851132686084
1,456191,624310,0.241970021413276
1,456199,624310,0.266595289079229
1,457110,624310,0.291902071563089
1,457120,624310,0.322111010009099
1,457210,624310,0.317315026697178
1,459110,624310,0.346895074946467
1,459120,624310,0.321199143468951
1,459130,624310,0.341145833333333
1,459210,624310,0.247323340471092
1,459310,624310,0.323448275862069
1,459410,624310,0.273019271948608
1,459420,624310,0.322269807280514
1,459510,624310,0.353747714808044
1,459910,624310,0.275160599571735
1,459930,624310,0.28051391862955
1,459991,624310,0.327447833065811
1,459999,624310,0.298715203426124
1,482110,624310,0.300788356579745
1,484110,624310,0.296610169491525
1,484121,624310,0.294602698650675
1,484220,624310,0.294182217343578
1,484230,624310,0.28133971291866
1,485410,624310,0.274089935760171
1,488410,624310,0.330029732408325
1,512131,624310,0.343683083511777
1,513110,624310,0.349090909090909
1,516110,624310,0.392315470171891
1,517111,624310,0.265524625267666
1,522110,624310,0.264255910987483
1,522130,624310,0.367237687366167
1,522180,624310,0.267665952890792
1,531130,624310,0.262312633832976
1,531190,624310,0.328358208955224
1,531320,624310,0.253747323340471
1,532283,624310,0.253747323340471
1,532289,624310,0.299785867237687
1,532310,624310,0.281584582441114
1,541191,624310,0.327570518653321
1,541213,624310,0.309156844968268
1,541219,624310,0.271948608137045
1,541340,624310,0.269807280513919
1,541350,624310,0.259100642398287
1,541370,624310,0.274432379072063
1,541921,624310,0.282655246252677
1,541940,624310,0.301352221506761
1,561710,624310,0.246252676659529
1,561730,624310,0.278335724533716
1,561740,624310,0.266595289079229
1,562111,624310,0.342986425339367
1,562991,624310,0.333016175071361
1,611610,624310,0.241970021413276
1,621111,624310,0.294432548179872
1,621210,624310,0.331905781584582
1,621310,624310,0.339181286549708
1,621320,624310,0.355618776671408
1,621340,624310,0.309421841541756
1,621391,624310,0.259100642398287
1,621420,624310,0.39874739039666
1,621492,624310,0.311563169164882
1,621910,624310,0.352626892252894
1,622110,624310,0.391566265060241
1,623110,624310,0.323328067403897
1,623210,624310,0.437901498929336
1,623220,624310,0.30406852248394
1,623311,624310,0.330835117773019
1,623312,624310,0.376494023904383
1,623990,624310,0.279443254817987
1,624110,624310,0.249464668094218
1,624190,624310,0.334047109207709
1,624210,624310,0.274089935760171
1,624221,624310,0.273019271948608
1,111000,624410,0.476829268292683
1,112000,624410,0.463529411764706
1,113310,624410,0.41016713091922
1,114210,624410,0.309888579387187
1,115112,624410,0.478170478170478
1,115115,624410,0.468333333333333
1,115210,624410,0.456751711263223
1,115310,624410,0.268802228412256
1,212321,624410,0.27924791086351
1,221122,624410,0.467025572005384
1,221310,624410,0.347493036211699
1,236115,624410,0.458762886597938
1,236117,624410,0.319637883008357
1,236118,624410,0.475626740947075
1,236220,624410,0.321727019498607
1,237110,624410,0.392757660167131
1,237130,624410,0.302924791086351
1,237310,624410,0.321727019498607
1,237990,624410,0.307799442896936
1,238110,624410,0.444289693593315
1,238130,624410,0.303621169916435
1,238140,624410,0.364206128133705
1,238160,624410,0.275766016713092
1,238170,624410,0.435236768802228
1,238190,624410,0.32033426183844
1,238210,624410,0.333565459610028
1,238220,624410,0.355849582172702
1,238290,624410,0.276462395543176
1,238310,624410,0.257660167130919
1,238320,624410,0.33983286908078
1,238330,624410,0.374651810584958
1,238350,624410,0.456824512534819
1,238910,624410,0.46568401658222
1,238990,624410,0.461377870563674
1,311119,624410,0.247214484679666
1,321113,624410,0.27924791086351
1,321920,624410,0.245821727019499
1,321999,624410,0.280640668523677
1,327320,624410,0.406685236768802
1,332710,624410,0.340529247910864
1,337110,624410,0.267409470752089
1,423820,624410,0.495821727019499
1,423930,624410,0.366991643454039
1,424510,624410,0.361420612813371
1,424520,624410,0.266713091922006
1,424710,624410,0.315459610027855
1,424720,624410,0.327994428969359
1,424910,624410,0.492857142857143
1,441110,624410,0.425487465181059
1,441120,624410,0.444289693593315
1,441210,624410,0.275069637883008
1,441222,624410,0.240947075208914
1,441227,624410,0.37883008356546
1,441330,624410,0.474171539961014
1,441340,624410,0.47926267281106
1,444110,624410,0.417827298050139
1,444120,624410,0.272980501392758
1,444140,624410,0.45993756503642
1,444180,624410,0.407381615598886
1,444230,624410,0.337743732590529
1,444240,624410,0.465415549597855
1,445110,624410,0.497587454764777
1,445131,624410,0.304317548746518
1,445240,624410,0.33983286908078
1,445298,624410,0.251392757660167
1,445320,624410,0.430362116991643
1,449110,624410,0.334261838440111
1,449121,624410,0.304317548746518
1,455211,624410,0.461638491547464
1,455219,624410,0.461065573770492
1,456110,624410,0.503559870550162
1,457110,624410,0.472316384180791
1,457120,624410,0.371866295264624
1,457210,624410,0.402506963788301
1,459110,624410,0.280640668523677
1,459120,624410,0.263231197771588
1,459130,624410,0.381615598885794
1,459310,624410,0.480689655172414
1,459420,624410,0.272284122562674
1,459510,624410,0.346100278551532
1,459991,624410,0.40041782729805
1,459999,624410,0.287604456824513
1,482110,624410,0.505154639175258
1,484110,624410,0.481197771587744
1,484121,624410,0.446378830083565
1,484220,624410,0.47145993413831
1,484230,624410,0.355153203342618
1,488410,624410,0.341922005571031
1,512131,624410,0.276462395543176
1,513110,624410,0.466573816155989
1,516110,624410,0.300139275766017
1,517111,624410,0.272980501392758
1,522110,624410,0.489568845618915
1,522130,624410,0.27924791086351
1,524210,624410,0.277855153203343
1,531130,624410,0.251392757660167
1,531190,624410,0.3008356545961
1,531320,624410,0.252785515320334
1,532289,624410,0.247910863509749
1,541191,624410,0.383008356545961
1,541213,624410,0.371866295264624
1,541219,624410,0.302924791086351
1,541320,624410,0.272284122562674
1,541340,624410,0.275766016713092
1,541350,624410,0.260445682451254
1,541370,624410,0.325905292479109
1,541921,624410,0.26949860724234
1,541940,624410,0.493882807469414
1,561492,624410,0.261838440111421
1,561710,624410,0.247214484679666
1,561730,624410,0.466573816155989
1,561790,624410,0.252089136490251
1,562111,624410,0.379526462395543
1,562991,624410,0.334958217270195
1,611110,624410,0.268105849582173
1,621111,624410,0.25
1,621210,624410,0.311977715877437
1,621310,624410,0.475626740947075
1,621320,624410,0.486768802228412
1,621340,624410,0.292479108635098
1,621420,624410,0.315459610027855
1,621492,624410,0.288300835654596
1,621910,624410,0.368384401114206
1,622110,624410,0.33008356545961
1,623110,624410,0.498156924697209
1,623210,624410,0.321030640668524
1,623311,624410,0.276462395543176
1,623312,624410,0.328690807799443
1,624190,624410,0.25974930362117
1,624310,624410,0.311281337047354
1,312140,711110,0.246575342465753
1,459920,711110,0.246913580246914
1,531311,711110,0.258152173913043
1,531312,711110,0.260061919504644
1,541310,711110,0.318885448916409
1,541410,711110,0.27027027027027
1,561520,711110,0.269349845201238
1,611699,711110,0.242424242424242
1,532111,711120,0.247491638795987
1,541310,711120,0.25968992248062
1,561613,711120,0.24031007751938
1,541410,711130,0.247747747747748
1,541922,711130,0.240700218818381
1,711110,711130,0.308310991957105
1,424110,711211,0.257309941520468
1,488119,711211,0.280701754385965
1,516120,711211,0.274368231046931
1,524292,711211,0.274509803921569
1,541110,711211,0.302439024390244
1,541310,711211,0.267441860465116
1,541860,711211,0.25531914893617
1,561612,711211,0.266666666666667
1,561613,711211,0.383886255924171
1,621991,711211,0.26813880126183
1,531210,711219,0.241706161137441
1,531311,711310,0.252717391304348
1,531312,711310,0.273049645390071
1,532111,711310,0.244147157190635
1,541310,711310,0.290780141843972
1,561520,711310,0.24822695035461
1,561613,711310,0.24468085106383
1,621991,711310,0.242902208201893
1,711110,711310,0.247678018575851
1,541310,711320,0.244299674267101
1,711310,711320,0.247557003257329
1,113110,711510,0.276946107784431
1,114111,711510,0.285714285714286
1,115310,711510,0.263333333333333
1,212321,711510,0.25260718424102
1,236115,711510,0.314432989690722
1,236117,711510,0.317327766179541
1,236118,711510,0.341394025604552
1,237210,711510,0.296583850931677
1,237990,711510,0.247357293868922
1,238130,711510,0.306167400881057
1,238140,711510,0.289017341040462
1,238150,711510,0.268633540372671
1,238160,711510,0.282791817087846
1,238190,711510,0.240631163708087
1,238210,711510,0.291621327529924
1,238220,711510,0.283877349159248
1,238310,711510,0.32977303070761
1,238320,711510,0.358999037536092
1,238330,711510,0.30550284629981
1,238340,711510,0.388888888888889
1,238350,711510,0.285714285714286
1,238390,711510,0.271739130434783
1,238990,711510,0.258176757132916
1,311811,711510,0.298937784522003
1,312120,711510,0.414893617021277
1,312130,711510,0.260869565217391
1,312140,711510,0.240683229813665
1,321999,711510,0.24972972972973
1,327110,711510,0.257763975155279
1,327991,711510,0.263975155279503
1,337122,711510,0.254658385093168
1,339950,711510,0.253731343283582
1,423320,711510,0.262422360248447
1,441222,711510,0.25031605562579
1,444120,711510,0.249417249417249
1,445110,711510,0.285283474065139
1,445131,711510,0.271386430678466
1,445230,711510,0.265957446808511
1,445292,711510,0.242236024844721
1,445298,711510,0.352074966532798
1,449121,711510,0.241304347826087
1,449129,711510,0.324534161490683
1,455110,711510,0.256211180124224
1,456191,711510,0.318181818181818
1,457210,711510,0.248665141113654
1,458310,711510,0.305900621118012
1,459110,711510,0.302801724137931
1,459120,711510,0.261845386533666
1,459130,711510,0.246527777777778
1,459210,711510,0.369532428355958
1,459410,711510,0.245283018867925
1,459420,711510,0.344134078212291
1,459510,711510,0.288848263254113
1,459910,711510,0.326975476839237
1,459920,711510,0.414596273291925
1,459991,711510,0.265650080256822
1,459999,711510,0.28740581270183
1,512131,711510,0.248175182481752
1,512240,711510,0.277950310559006
1,531110,711510,0.290372670807453
1,531120,711510,0.268633540372671
1,531130,711510,0.375296912114014
1,531190,711510,0.284577114427861
1,531210,711510,0.490683229813665
1,531320,711510,0.291553133514986
1,531390,711510,0.257763975155279
1,532284,711510,0.31832298136646
1,541219,711510,0.36655592469546
1,541320,711510,0.349480968858132
1,541340,711510,0.321428571428571
1,541350,711510,0.346347607052897
1,541370,711510,0.304047384007897
1,541410,711510,0.375776397515528
1,541430,711510,0.444099378881988
1,541620,711510,0.31055900621118
1,541690,711510,0.260869565217391
1,541921,711510,0.342239185750636
1,541922,711510,0.326086956521739
1,541940,711510,0.271732131358661
1,561410,711510,0.290372670807453
1,561431,711510,0.293478260869565
1,561492,711510,0.286842105263158
1,561520,711510,0.259316770186335
1,561622,711510,0.279503105590062
1,561710,711510,0.242197253433209
1,561720,711510,0.282199710564399
1,561730,711510,0.298421807747489
1,561740,711510,0.262784090909091
1,561790,711510,0.369973190348526
1,562111,711510,0.254298642533937
1,562991,711510,0.274976213130352
1,611110,711510,0.300689655172414
1,611610,711510,0.357142857142857
1,611620,711510,0.37888198757764
1,611692,711510,0.245341614906832
1,611699,711510,0.364906832298137
1,621210,711510,0.295505617977528
1,621330,711510,0.279503105590062
1,621399,711510,0.394578313253012
1,621498,711510,0.259316770186335
1,623220,711510,0.267584097859327
1,623312,711510,0.266932270916335
1,624110,711510,0.281055900621118
1,624190,711510,0.273885350318471
1,624210,711510,0.29500756429652
1,624221,711510,0.259316770186335
1,312120,712110,0.300911854103344
1,424810,712110,0.264116575591985
1,445292,712110,0.258064516129032
1,445298,712110,0.265060240963855
1,449129,712110,0.266787658802178
1,459210,712110,0.295625942684766
1,459420,712110,0.277094972067039
1,459920,712110,0.326375711574953
1,532284,712110,0.262385321100917
1,541430,712110,0.265905383360522
1,541620,712110,0.256166982922201
1,541922,712110,0.250474383301708
1,561591,712110,0.261859582542694
1,611610,712110,0.253424657534247
1,611699,712110,0.258064516129032
1,624110,712110,0.2421875
1,624190,712110,0.245859872611465
1,624210,712110,0.258698940998487
1,624221,712110,0.253032928942808
1,624229,712110,0.25426944971537
1,711110,712110,0.246679316888046
1,711510,712110,0.305900621118012
1,516120,712130,0.249097472924188
1,541310,712130,0.244186046511628
1,561613,712130,0.28099173553719
1,312120,712190,0.250759878419453
1,459920,712190,0.242798353909465
1,711510,712190,0.25
1,712110,712190,0.240986717267552
1,238150,713120,0.244094488188976
1,327991,713120,0.242225859247136
1,423330,713120,0.305154639175258
1,423610,713120,0.257510729613734
1,423720,713120,0.269581056466302
1,423850,713120,0.254437869822485
1,423910,713120,0.244060475161987
1,424490,713120,0.246179966044143
1,424810,713120,0.247723132969035
1,445132,713120,0.250889679715303
1,445291,713120,0.24622030237581
1,449122,713120,0.250539956803456
1,449129,713120,0.263157894736842
1,449210,713120,0.254083484573503
1,455110,713120,0.289473684210526
1,456120,713120,0.36039603960396
1,456130,713120,0.336933045356371
1,456191,713120,0.248484848484849
1,456199,713120,0.258649093904448
1,458110,713120,0.319654427645788
1,458210,713120,0.334773218142549
1,459110,713120,0.241379310344828
1,459120,713120,0.290523690773067
1,459140,713120,0.25974025974026
1,459210,713120,0.2473604826546
1,459410,713120,0.271407837445573
1,459910,713120,0.288828337874659
1,484210,713120,0.33974358974359
1,531210,713120,0.246445497630332
1,532120,713120,0.274298056155508
1,532210,713120,0.252587991718427
1,561431,713120,0.271028037383178
1,561622,713120,0.263814616755793
1,561710,713120,0.243445692883895
1,561740,713120,0.245738636363636
1,611511,713120,0.257019438444924
1,611620,713120,0.269090909090909
1,621111,713120,0.251989389920424
1,621112,713120,0.242362525458249
1,621210,713120,0.240449438202247
1,621391,713120,0.28719723183391
1,621493,713120,0.281468531468531
1,213112,713290,0.243992606284658
1,111000,713910,0.385975609756098
1,112000,713910,0.372352941176471
1,113310,713910,0.34235552304316
1,114210,713910,0.28471615720524
1,115112,713910,0.386694386694387
1,115115,713910,0.337777777777778
1,115210,713910,0.383945239576851
1,115310,713910,0.264628820960699
1,212321,713910,0.318777292576419
1,221122,713910,0.356662180349933
1,221310,713910,0.303056768558952
1,236115,713910,0.417525773195876
1,236117,713910,0.321397379912664
1,236118,713910,0.452347083926031
1,236220,713910,0.298689956331878
1,237110,713910,0.393428812131424
1,237130,713910,0.296943231441048
1,237310,713910,0.351965065502183
1,237990,713910,0.331004366812227
1,238110,713910,0.418994413407821
1,238130,713910,0.339737991266376
1,238140,713910,0.390393013100437
1,238160,713910,0.307423580786026
1,238170,713910,0.44016393442623
1,238190,713910,0.310917030567686
1,238210,713910,0.335371179039301
1,238220,713910,0.385152838427948
1,238290,713910,0.276855895196507
1,238310,713910,0.269868995633188
1,238320,713910,0.407860262008734
1,238330,713910,0.386026200873362
1,238340,713910,0.252401746724891
1,238350,713910,0.43679880329095
1,238910,713910,0.385076001842469
1,238990,713910,0.407794015309673
1,311119,713910,0.252401746724891
1,312120,713910,0.252401746724891
1,321113,713910,0.275109170305677
1,321920,713910,0.260262008733624
1,321999,713910,0.31528384279476
1,323113,713910,0.25764192139738
1,326199,713910,0.280349344978166
1,327320,713910,0.394824707846411
1,332710,713910,0.389519650655022
1,332999,713910,0.250655021834061
1,337110,713910,0.271615720524017
1,339950,713910,0.240174672489083
1,339999,713910,0.240174672489083
1,423820,713910,0.397887323943662
1,423930,713910,0.350218340611354
1,424510,713910,0.363318777292576
1,424520,713910,0.250655021834061
1,424710,713910,0.283842794759825
1,424720,713910,0.331877729257642
1,424910,713910,0.380519480519481
1,441110,713910,0.432606941081517
1,441120,713910,0.360824742268041
1,441210,713910,0.296069868995633
1,441222,713910,0.331004366812227
1,441227,713910,0.425549915397631
1,441330,713910,0.363060428849903
1,441340,713910,0.366688610928242
1,444110,713910,0.411990776325903
1,444120,713910,0.312663755458515
1,444140,713910,0.400624349635796
1,444180,713910,0.435379644588045
1,444230,713910,0.393886462882096
1,444240,713910,0.376943699731904
1,445110,713910,0.412545235223161
1,445131,713910,0.312663755458515
1,445240,713910,0.363318777292576
1,445298,713910,0.299563318777293
1,445320,713910,0.384730538922156
1,449110,713910,0.341484716157205
1,449121,713910,0.330131004366812
1,455211,713910,0.383615084525358
1,455219,713910,0.357786885245902
1,456110,713910,0.37411003236246
1,457110,713910,0.363841807909605
1,457120,713910,0.331004366812227
1,457210,713910,0.385202135774218
1,458310,713910,0.249781659388646
1,459110,713910,0.349344978165939
1,459120,713910,0.289956331877729
1,459130,713910,0.405381944444444
1,459310,713910,0.400689655172414
1,459420,713910,0.349344978165939
1,459510,713910,0.396506550218341
1,459910,713910,0.310043668122271
1,459991,713910,0.368378812199037
1,459999,713910,0.365065502183406
1,482110,713910,0.357186173438448
1,484110,713910,0.360169491525424
1,484121,713910,0.338830584707646
1,484220,713910,0.371569703622393
1,484230,713910,0.339737991266376
1,485410,713910,0.248908296943231
1,488410,713910,0.305676855895197
1,512131,713910,0.312663755458515
1,513110,713910,0.404363636363636
1,516110,713910,0.331877729257642
1,517111,713910,0.261135371179039
1,522110,713910,0.365090403337969
1,522130,713910,0.287336244541485
1,524210,713910,0.298689956331878
1,531130,713910,0.291703056768559
1,531190,713910,0.366812227074236
1,531210,713910,0.267248908296943
1,531320,713910,0.28646288209607
1,532289,713910,0.246288209606987
1,532310,713910,0.255021834061135
1,541191,713910,0.42707423580786
1,541213,713910,0.338864628820961
1,541219,713910,0.31528384279476
1,541320,713910,0.28646288209607
1,541340,713910,0.310043668122271
1,541350,713910,0.295196506550218
1,541370,713910,0.349344978165939
1,541430,713910,0.25938864628821
1,541921,713910,0.312663755458515
1,541940,713910,0.437862202189311
1,561492,713910,0.272489082969432
1,561710,713910,0.265502183406114
1,561730,713910,0.423242467718795
1,561740,713910,0.261135371179039
1,561790,713910,0.287336244541485
1,562111,713910,0.405240174672489
1,562991,713910,0.386026200873362
1,611110,713910,0.240174672489083
1,621111,713910,0.244541484716157
1,621210,713910,0.357205240174673
1,621310,713910,0.451754385964912
1,621320,713910,0.392603129445235
1,621340,713910,0.305676855895197
1,621420,713910,0.306550218340611
1,621492,713910,0.245414847161572
1,621910,713910,0.355458515283843
1,622110,713910,0.365065502183406
1,623110,713910,0.385992627698789
1,623210,713910,0.324017467248908
1,623311,713910,0.322270742358079
1,623312,713910,0.419213973799127
1,624190,713910,0.25764192139738
1,624310,713910,0.332751091703057
1,624410,713910,0.39066852367688
1,711510,713910,0.245414847161572
1,114111,713930,0.361663652802893
1,114112,713930,0.291139240506329
1,236115,713930,0.240335051546392
1,236118,713930,0.263157894736842
1,237990,713930,0.250528541226216
1,238140,713930,0.246628131021195
1,238310,713930,0.246995994659546
1,238320,713930,0.277189605389798
1,238330,713930,0.260910815939279
1,238340,713930,0.271929824561404
1,238350,713930,0.243081525804039
1,238390,713930,0.259259259259259
1,312120,713930,0.267477203647416
1,321918,713930,0.265822784810127
1,327991,713930,0.242225859247136
1,339999,713930,0.246478873239437
1,441222,713930,0.403286978508217
1,444110,713930,0.252113758647194
1,444120,713930,0.247086247086247
1,445230,713930,0.256838905775076
1,445250,713930,0.256781193490054
1,445298,713930,0.267737617135208
1,449129,713930,0.320072332730561
1,457210,713930,0.242562929061785
1,459110,713930,0.24676724137931
1,459120,713930,0.244389027431421
1,459420,713930,0.254748603351955
1,459910,713930,0.26158038147139
1,459920,713930,0.273056057866185
1,459999,713930,0.241119483315393
1,487210,713930,0.264014466546112
1,531130,713930,0.260095011876485
1,531210,713930,0.306477093206951
1,531320,713930,0.245231607629428
1,532284,713930,0.349005424954792
1,541340,713930,0.247619047619048
1,541350,713930,0.255667506297229
1,541430,713930,0.264274061990212
1,561431,713930,0.258589511754069
1,561622,713930,0.251336898395722
1,561710,713930,0.245942571785268
1,561730,713930,0.25609756097561
1,561790,713930,0.285522788203753
1,611610,713930,0.243150684931507
1,611620,713930,0.27124773960217
1,611692,713930,0.245931283905967
1,621210,713930,0.253932584269663
1,621391,713930,0.269896193771626
1,621399,713930,0.257530120481928
1,623220,713930,0.240061162079511
1,623312,713930,0.24402390438247
1,711510,713930,0.313664596273292
1,712110,713930,0.258589511754069
1,713910,713930,0.256768558951965
1,238150,713940,0.280314960629921
1,238210,713940,0.247007616974973
1,238220,713940,0.272007912957468
1,238310,713940,0.261682242990654
1,238340,713940,0.279239766081871
1,238390,713940,0.284511784511785
1,311811,713940,0.250379362670713
1,312120,713940,0.28419452887538
1,314999,713940,0.256410256410256
1,323111,713940,0.271604938271605
1,327991,713940,0.248772504091653
1,332322,713940,0.244406196213425
1,337212,713940,0.240143369175627
1,339950,713940,0.271641791044776
1,423310,713940,0.250414593698176
1,423320,713940,0.277777777777778
1,423330,713940,0.28673835125448
1,423390,713940,0.252688172043011
1,423610,713940,0.247311827956989
1,423720,713940,0.327956989247312
1,423850,713940,0.279569892473118
1,423910,713940,0.25089605734767
1,424490,713940,0.252971137521222
1,424810,713940,0.267025089605735
1,444110,713940,0.245964642582629
1,444120,713940,0.289044289044289
1,445132,713940,0.266903914590747
1,445298,713940,0.289156626506024
1,449121,713940,0.248913043478261
1,449122,713940,0.254480286738351
1,449129,713940,0.387096774193548
1,449210,713940,0.306451612903226
1,455110,713940,0.342105263157895
1,456120,713940,0.333333333333333
1,456130,713940,0.279569892473118
1,456191,713940,0.274242424242424
1,456199,713940,0.28171334431631
1,458110,713940,0.313620071684588
1,458210,713940,0.288530465949821
1,458310,713940,0.298555377207063
1,459110,713940,0.3125
1,459120,713940,0.339152119700748
1,459140,713940,0.295454545454545
1,459210,713940,0.339366515837104
1,459410,713940,0.298984034833091
1,459420,713940,0.268156424581006
1,459510,713940,0.252285191956124
1,459910,713940,0.359673024523161
1,484210,713940,0.327956989247312
1,492210,713940,0.24910394265233
1,512131,713940,0.300486618004866
1,531110,713940,0.272887323943662
1,531120,713940,0.247311827956989
1,531130,713940,0.28978622327791
1,531210,713940,0.353870458135861
1,531311,713940,0.263440860215054
1,531320,713940,0.276566757493188
1,531390,713940,0.259856630824373
1,532412,713940,0.240143369175627
1,541219,713940,0.241417497231451
1,541320,713940,0.253748558246828
1,541330,713940,0.258064516129032
1,541340,713940,0.245238095238095
1,541350,713940,0.256926952141058
1,541410,713940,0.318996415770609
1,541430,713940,0.33768352365416
1,541620,713940,0.306451612903226
1,541690,713940,0.270609318996416
1,541921,713940,0.264631043256997
1,541922,713940,0.261648745519713
1,541990,713940,0.283154121863799
1,561431,713940,0.326164874551971
1,561492,713940,0.240789473684211
1,561621,713940,0.243727598566308
1,561622,713940,0.306595365418895
1,561710,713940,0.277153558052434
1,561720,713940,0.305354558610709
1,561740,713940,0.286931818181818
1,561790,713940,0.285522788203753
1,561990,713940,0.28673835125448
1,562910,713940,0.268817204301075
1,611610,713940,0.402397260273973
1,611620,713940,0.456989247311828
1,611692,713940,0.304659498207885
1,611699,713940,0.32078853046595
1,621111,713940,0.286472148541114
1,621112,713940,0.293906810035842
1,621210,713940,0.320224719101124
1,621330,713940,0.324372759856631
1,621340,713940,0.269744835965978
1,621391,713940,0.307958477508651
1,621399,713940,0.323795180722892
1,621410,713940,0.261648745519713
1,621493,713940,0.312937062937063
1,623311,713940,0.277561608300908
1,623312,713940,0.260956175298805
1,623990,713940,0.251231527093596
1,624210,713940,0.249621785173979
1,624221,713940,0.279029462738302
1,711510,713940,0.285714285714286
1,713120,713940,0.277777777777778
1,713930,713940,0.263440860215054
1,111000,713950,0.268292682926829
1,112000,713950,0.254705882352941
1,114210,713950,0.263374485596708
1,115112,713950,0.266112266112266
1,115210,713950,0.251400124455507
1,212321,713950,0.348758465011287
1,221122,713950,0.292732166890983
1,221210,713950,0.2686230248307
1,221310,713950,0.275307473982971
1,236115,713950,0.295747422680412
1,236117,713950,0.275574112734864
1,236118,713950,0.318634423897582
1,236220,713950,0.309189189189189
1,237110,713950,0.299073294018534
1,237130,713950,0.304836895388077
1,237310,713950,0.334343434343434
1,237990,713950,0.269556025369979
1,238110,713950,0.328012769353552
1,238130,713950,0.30726872246696
1,238140,713950,0.338150289017341
1,238150,713950,0.276523702031603
1,238160,713950,0.327313769751693
1,238170,713950,0.354098360655738
1,238190,713950,0.254437869822485
1,238210,713950,0.29379760609358
1,238220,713950,0.347181008902077
1,238290,713950,0.266365688487585
1,238310,713950,0.291196388261851
1,238320,713950,0.325312800769971
1,238330,713950,0.306451612903226
1,238340,713950,0.251693002257336
1,238350,713950,0.305160807778609
1,238910,713950,0.271764163979733
1,238990,713950,0.29714683368128
1,311119,713950,0.286681715575621
1,311811,713950,0.279909706546275
1,312120,713950,0.295711060948081
1,321113,713950,0.271058315334773
1,321920,713950,0.27313769751693
1,321999,713950,0.311351351351351
1,323111,713950,0.267494356659142
1,323113,713950,0.284424379232506
1,326199,713950,0.318284424379233
1,327320,713950,0.331385642737897
1,327390,713950,0.251693002257336
1,327991,713950,0.258465011286682
1,332312,713950,0.256207674943567
1,332322,713950,0.256207674943567
1,332710,713950,0.379008746355685
1,332999,713950,0.276523702031603
1,337110,713950,0.270880361173815
1,339950,713950,0.291196388261851
1,339999,713950,0.249435665914221
1,423110,713950,0.261851015801354
1,423120,713950,0.262979683972912
1,423140,713950,0.246049661399549
1,423310,713950,0.252821670428894
1,423330,713950,0.241534988713318
1,423720,713950,0.267494356659142
1,423810,713950,0.27313769751693
1,423820,713950,0.31830985915493
1,423830,713950,0.253950338600451
1,423930,713950,0.317488789237668
1,424450,713950,0.301354401805869
1,424490,713950,0.283295711060948
1,424510,713950,0.307456588355465
1,424690,713950,0.246049661399549
1,424710,713950,0.271825396825397
1,424720,713950,0.322874493927126
1,424810,713950,0.293453724604966
1,424910,713950,0.27987012987013
1,441110,713950,0.409200968523002
1,441120,713950,0.334655035685964
1,441210,713950,0.335214446952596
1,441222,713950,0.322799097065463
1,441227,713950,0.39424703891709
1,441330,713950,0.299707602339181
1,441340,713950,0.32258064516129
1,444110,713950,0.399692544196772
1,444120,713950,0.397291196388262
1,444140,713950,0.312695109261186
1,444180,713950,0.326332794830372
1,444230,713950,0.338122605363985
1,444240,713950,0.305093833780161
1,445110,713950,0.284680337756333
1,445131,713950,0.28220255653884
1,445132,713950,0.265237020316027
1,445240,713950,0.360655737704918
1,445298,713950,0.36568848758465
1,445320,713950,0.304640718562874
1,449110,713950,0.334653465346535
1,449121,713950,0.41195652173913
1,449129,713950,0.240406320541761
1,449210,713950,0.26410835214447
1,455110,713950,0.303611738148984
1,455211,713950,0.379713914174252
1,455219,713950,0.261885245901639
1,456110,713950,0.271197411003236
1,456191,713950,0.284424379232506
1,456199,713950,0.291196388261851
1,457110,713950,0.272316384180791
1,457120,713950,0.284804367606915
1,457210,713950,0.285278413424867
1,458310,713950,0.258465011286682
1,459110,713950,0.415948275862069
